Topologia,Avg_RSSI,DIO_Count,DIS_Count,Rank_Changes,PDR,Avg_Delay,Throughput_kbps,Energy_Consumed,Attack_Class
Grid_64,-67.2,47,8,2,19.72,25.6,3.61,0.64,Blackhole
Grid_64,-63.6,51,5,5,34.21,25.6,7.35,0.64,Blackhole
Grid_64,-66.1,48,5,5,12.99,25.6,2.41,0.64,Blackhole
Grid_64,-64.6,51,7,3,28.52,25.6,5.21,0.64,Blackhole
Grid_64,-63.2,45,6,2,32.92,25.6,7.32,0.64,Blackhole
Grid_64,-63.4,46,7,5,27.32,25.6,5.53,0.64,Blackhole
Grid_64,-65.5,53,6,3,29.93,25.6,6.03,0.64,Blackhole
Grid_64,-63.9,59,6,1,19.21,25.6,4.27,0.64,Blackhole
Grid_64,-69.2,42,5,3,32.09,25.6,5.83,0.64,Blackhole
Grid_64,-61.4,50,6,4,18.11,25.6,3.93,0.64,Blackhole
Grid_64,-63.1,47,4,4,33.78,25.6,6.64,0.64,Blackhole
Grid_64,-63.5,59,8,4,40.81,25.6,8.99,0.64,Blackhole
Grid_64,-66.3,43,8,5,30.29,25.6,4.83,0.64,Blackhole
Grid_64,-64.9,50,4,5,31.29,25.6,6.29,0.64,Blackhole
Grid_64,-61.4,51,7,3,28.88,25.6,7.17,0.64,Blackhole
Grid_64,-62.7,55,5,2,36.5,25.6,8.39,0.64,Blackhole
Grid_64,-66.5,48,5,3,35.84,25.6,7.17,0.64,Blackhole
Grid_64,-68.2,49,6,3,27.16,25.6,4.87,0.64,Blackhole
Grid_64,-62.3,51,7,5,47.58,25.6,8.24,0.64,Blackhole
Grid_64,-64.6,42,5,3,34.64,25.6,6.16,0.64,Blackhole
Grid_64,-65.2,38,5,2,40.29,25.6,7.84,0.64,Blackhole
Grid_64,-67.5,50,7,4,30.89,25.6,4.72,0.64,Blackhole
Grid_64,-66.3,49,6,5,42.22,25.6,7.56,0.64,Blackhole
Grid_64,-63.5,51,6,2,35.34,25.6,7.2,0.64,Blackhole
Grid_64,-65.6,46,6,3,42.19,25.6,8.25,0.64,Blackhole
Grid_64,-67.2,51,8,5,40.52,25.6,7.93,0.64,Blackhole
Grid_64,-66.0,43,6,3,26.58,25.6,4.99,0.64,Blackhole
Grid_64,-62.5,55,7,3,42.85,25.6,9.74,0.64,Blackhole
Grid_64,-66.6,59,6,3,32.87,25.6,6.47,0.64,Blackhole
Grid_64,-67.2,40,5,2,34.02,25.6,6.87,0.64,Blackhole
Grid_64,-68.8,51,6,4,42.3,25.6,7.79,0.64,Blackhole
Grid_64,-62.1,57,5,1,35.55,25.6,5.44,0.64,Blackhole
Grid_64,-64.0,64,5,2,41.76,25.6,10.31,0.64,Blackhole
Grid_64,-65.9,53,8,4,33.82,25.6,6.75,0.64,Blackhole
Grid_64,-64.4,53,6,1,38.78,25.6,8.25,0.64,Blackhole
Grid_64,-67.1,43,5,2,28.27,25.6,5.73,0.64,Blackhole
Grid_64,-61.9,48,6,4,23.31,25.6,3.77,0.64,Blackhole
Grid_64,-65.4,38,5,2,37.94,25.6,8.82,0.64,Blackhole
Grid_64,-65.4,54,5,3,39.9,25.6,6.08,0.64,Blackhole
Grid_64,-65.2,54,6,3,35.63,25.6,6.45,0.64,Blackhole
Grid_64,-66.1,48,5,4,42.2,25.6,6.95,0.64,Blackhole
Grid_64,-65.7,47,7,4,28.49,25.6,5.53,0.64,Blackhole
Grid_64,-68.8,50,5,3,31.63,25.6,6.7,0.64,Blackhole
Grid_64,-64.2,54,7,3,27.52,25.6,6.2,0.64,Blackhole
Grid_64,-64.4,48,7,1,35.89,25.6,5.67,0.64,Blackhole
Grid_64,-67.4,56,6,2,32.61,25.6,6.79,0.64,Blackhole
Grid_64,-64.6,54,5,3,37.56,25.6,8.38,0.64,Blackhole
Grid_64,-64.4,45,5,3,36.66,25.6,7.71,0.64,Blackhole
Grid_64,-67.0,53,5,4,30.02,25.6,5.63,0.64,Blackhole
Grid_64,-63.2,45,7,5,36.88,25.6,5.8,0.64,Blackhole
Grid_64,-63.8,52,4,2,30.84,25.6,5.57,0.64,Blackhole
Grid_64,-64.0,57,5,5,29.94,25.6,4.98,0.64,Blackhole
Grid_64,-64.9,46,8,1,22.82,25.6,4.77,0.64,Blackhole
Grid_64,-67.4,45,4,2,42.66,25.6,7.82,0.64,Blackhole
Grid_64,-61.9,45,7,3,31.48,25.6,4.86,0.64,Blackhole
Grid_64,-66.3,51,5,4,15.59,25.6,3.08,0.64,Blackhole
Grid_64,-61.5,48,6,2,36.07,25.6,6.55,0.64,Blackhole
Grid_64,-67.3,44,6,5,41.39,25.6,8.56,0.64,Blackhole
Grid_64,-66.6,54,7,5,56.02,25.6,9.79,0.64,Blackhole
Grid_64,-66.7,52,6,1,37.1,25.6,8.02,0.64,Blackhole
Grid_64,-66.2,55,5,2,53.73,25.6,11.65,0.64,Blackhole
Grid_64,-65.7,55,7,2,39.2,25.6,7.02,0.64,Blackhole
Grid_64,-62.8,50,6,3,30.32,25.6,6.12,0.64,Blackhole
Grid_64,-66.4,48,6,2,33.7,25.6,7.23,0.64,Blackhole
Grid_64,-65.4,55,4,1,43.8,25.6,7.57,0.64,Blackhole
Grid_64,-67.1,52,8,3,54.36,25.6,11.51,0.64,Blackhole
Grid_64,-70.8,56,5,4,30.76,25.6,6.3,0.64,Blackhole
Grid_64,-64.2,53,6,4,23.13,25.6,3.55,0.64,Blackhole
Grid_64,-67.0,42,7,2,39.93,25.6,6.98,0.64,Blackhole
Grid_64,-66.0,55,6,4,43.14,25.6,7.11,0.64,Blackhole
Grid_64,-63.9,57,4,1,24.96,25.6,4.74,0.64,Blackhole
Grid_64,-65.2,54,5,5,44.69,25.6,5.69,0.64,Blackhole
Grid_64,-65.1,52,6,1,34.04,25.6,7.07,0.64,Blackhole
Grid_64,-63.1,68,6,3,36.83,25.6,7.08,0.64,Blackhole
Grid_64,-61.0,55,6,3,33.53,25.6,5.28,0.64,Blackhole
Grid_64,-64.5,52,8,4,41.77,25.6,8.86,0.64,Blackhole
Grid_64,-67.8,48,4,3,32.07,25.6,6.1,0.64,Blackhole
Grid_64,-68.4,55,6,4,37.68,25.6,7.6,0.64,Blackhole
Grid_64,-63.5,51,6,2,47.78,25.6,9.13,0.64,Blackhole
Grid_64,-64.0,49,5,2,43.36,25.6,7.87,0.64,Blackhole
Grid_64,-63.2,67,6,3,48.7,25.6,10.67,0.64,Blackhole
Grid_64,-67.4,57,8,2,28.04,25.6,5.31,0.64,Blackhole
Grid_64,-66.1,53,6,2,43.81,25.6,7.49,0.64,Blackhole
Grid_64,-63.4,54,6,5,36.25,25.6,7.39,0.64,Blackhole
Grid_64,-63.1,50,5,1,51.03,25.6,11.5,0.64,Blackhole
Grid_64,-63.4,50,5,1,48.74,25.6,10.27,0.64,Blackhole
Grid_64,-65.3,44,6,5,24.69,25.6,5.2,0.64,Blackhole
Grid_64,-65.4,51,4,4,27.86,25.6,5.32,0.64,Blackhole
Grid_64,-68.3,54,5,2,38.56,25.6,7.76,0.64,Blackhole
Grid_64,-63.3,57,5,2,41.59,25.6,6.55,0.64,Blackhole
Grid_64,-68.1,50,5,3,40.9,25.6,7.06,0.64,Blackhole
Grid_64,-65.7,54,4,4,33.92,25.6,7.21,0.64,Blackhole
Grid_64,-64.7,55,5,1,32.03,25.6,5.43,0.64,Blackhole
Grid_64,-67.1,45,5,4,26.72,25.6,6.18,0.64,Blackhole
Grid_64,-64.6,52,5,4,22.47,25.6,3.62,0.64,Blackhole
Grid_64,-68.7,50,5,2,41.93,25.6,7.47,0.64,Blackhole
Grid_64,-65.6,50,5,1,35.64,25.6,7.22,0.64,Blackhole
Grid_64,-65.8,48,6,5,53.5,25.6,11.92,0.64,Blackhole
Grid_64,-62.2,50,6,5,23.9,25.6,5.33,0.64,Blackhole
Grid_64,-64.9,49,6,3,51.88,25.6,11.88,0.64,Blackhole
Grid_64,-67.2,54,5,3,38.54,25.6,8.22,0.64,Blackhole
Grid_64,-64.2,60,8,5,30.31,25.6,5.74,0.64,Blackhole
Grid_64,-62.5,50,5,4,44.46,25.6,8.95,0.64,Blackhole
Grid_64,-66.5,52,6,4,42.71,25.6,9.01,0.64,Blackhole
Grid_64,-66.6,56,6,4,29.28,25.6,5.03,0.64,Blackhole
Grid_64,-66.2,51,7,3,35.2,25.6,6.51,0.64,Blackhole
Grid_64,-65.7,43,6,3,25.51,25.6,5.02,0.64,Blackhole
Grid_64,-62.4,57,7,1,40.55,25.6,7.42,0.64,Blackhole
Grid_64,-68.6,55,5,5,35.84,25.6,7.0,0.64,Blackhole
Grid_64,-66.1,48,7,5,28.95,25.6,6.12,0.64,Blackhole
Grid_64,-64.9,50,6,4,34.13,25.6,4.7,0.64,Blackhole
Grid_64,-62.3,53,5,2,35.17,25.6,6.72,0.64,Blackhole
Grid_64,-67.5,53,5,4,36.88,25.6,6.96,0.64,Blackhole
Grid_64,-67.3,54,7,3,44.83,25.6,8.58,0.64,Blackhole
Grid_64,-63.2,49,6,5,49.22,25.6,11.17,0.64,Blackhole
Grid_64,-63.1,55,5,4,34.31,25.6,6.43,0.64,Blackhole
Grid_64,-67.4,48,6,5,40.4,25.6,8.64,0.64,Blackhole
Grid_64,-66.4,55,8,1,32.15,25.6,5.26,0.64,Blackhole
Grid_64,-67.8,63,6,3,41.45,25.6,9.43,0.64,Blackhole
Grid_64,-60.1,60,6,2,33.24,25.6,6.01,0.64,Blackhole
Grid_64,-67.5,59,7,4,34.46,25.6,6.85,0.64,Blackhole
Grid_64,-64.6,52,6,3,36.44,25.6,6.19,0.64,Blackhole
Grid_64,-67.2,45,6,5,32.74,25.6,7.14,0.64,Blackhole
Grid_64,-63.8,46,8,3,31.65,25.6,7.16,0.64,Blackhole
Grid_64,-61.8,45,4,2,36.73,25.6,8.13,0.64,Blackhole
Grid_64,-64.9,57,6,4,32.67,25.6,7.67,0.64,Blackhole
Grid_64,-66.4,49,6,3,37.47,25.6,6.5,0.64,Blackhole
Grid_64,-64.1,54,7,3,27.89,25.6,6.19,0.64,Blackhole
Grid_64,-67.7,58,6,5,38.91,25.6,7.93,0.64,Blackhole
Grid_64,-60.9,46,6,1,34.36,25.6,5.73,0.64,Blackhole
Grid_64,-66.3,56,6,1,33.98,25.6,7.02,0.64,Blackhole
Grid_64,-66.9,55,6,2,29.82,25.6,5.5,0.64,Blackhole
Grid_64,-63.5,49,8,3,34.64,25.6,7.1,0.64,Blackhole
Grid_64,-66.0,45,6,5,23.23,25.6,4.12,0.64,Blackhole
Grid_64,-65.7,49,5,3,41.7,25.6,7.42,0.64,Blackhole
Grid_64,-61.7,65,7,5,38.99,25.6,8.96,0.64,Blackhole
Grid_64,-67.1,53,6,5,44.01,25.6,8.0,0.64,Blackhole
Grid_64,-63.4,46,6,2,36.12,25.6,7.5,0.64,Blackhole
Grid_64,-66.4,57,6,4,26.18,25.6,5.02,0.64,Blackhole
Grid_64,-65.2,49,7,4,30.27,25.6,6.0,0.64,Blackhole
Grid_64,-67.0,54,6,1,36.68,25.6,6.89,0.64,Blackhole
Grid_64,-65.0,47,7,3,29.72,25.6,5.95,0.64,Blackhole
Grid_64,-63.7,58,7,4,41.09,25.6,8.39,0.64,Blackhole
Grid_64,-65.7,49,7,4,41.44,25.6,8.97,0.64,Blackhole
Grid_64,-62.0,46,7,5,32.67,25.6,5.83,0.64,Blackhole
Grid_64,-68.5,53,6,5,33.01,25.6,5.99,0.64,Blackhole
Grid_64,-66.3,56,6,2,37.38,25.6,8.69,0.64,Blackhole
Grid_64,-66.4,56,7,5,45.72,25.6,8.4,0.64,Blackhole
Grid_64,-64.4,51,6,4,29.45,25.6,5.48,0.64,Blackhole
Grid_64,-64.5,50,6,1,42.64,25.6,8.06,0.64,Blackhole
Grid_64,-66.1,50,6,2,44.26,25.6,9.07,0.64,Blackhole
Grid_64,-67.6,52,4,5,50.25,25.6,10.2,0.64,Blackhole
Grid_64,-65.7,50,5,2,28.02,25.6,4.79,0.64,Blackhole
Grid_64,-63.5,50,6,2,30.99,25.6,7.01,0.64,Blackhole
Grid_64,-63.8,53,5,4,36.97,25.6,7.38,0.64,Blackhole
Grid_64,-61.0,44,5,3,45.86,25.6,6.21,0.64,Blackhole
Grid_64,-67.6,48,7,2,42.59,25.6,8.39,0.64,Blackhole
Grid_64,-63.9,55,6,3,32.84,25.6,7.09,0.64,Blackhole
Grid_64,-68.9,53,4,5,26.07,25.6,5.5,0.64,Blackhole
Grid_64,-61.6,43,6,3,22.95,25.6,4.25,0.64,Blackhole
Grid_64,-65.6,48,5,4,21.18,25.6,4.92,0.64,Blackhole
Grid_64,-64.5,48,3,3,28.99,25.6,4.88,0.64,Blackhole
Grid_64,-64.1,50,6,3,38.98,25.6,8.43,0.64,Blackhole
Grid_64,-61.6,56,7,2,29.63,25.6,6.92,0.64,Blackhole
Grid_64,-67.7,50,4,4,33.99,25.6,5.25,0.64,Blackhole
Grid_64,-64.1,50,5,2,35.54,25.6,7.46,0.64,Blackhole
Grid_64,-65.1,44,6,3,33.82,25.6,7.05,0.64,Blackhole
Grid_64,-62.7,48,6,3,30.67,25.6,5.14,0.64,Blackhole
Grid_64,-64.6,60,6,1,42.53,25.6,7.18,0.64,Blackhole
Grid_64,-63.9,43,5,3,38.49,25.6,6.82,0.64,Blackhole
Grid_64,-62.5,45,5,4,34.14,25.6,6.56,0.64,Blackhole
Grid_64,-64.7,48,4,4,37.73,25.6,6.62,0.64,Blackhole
Grid_64,-66.4,48,7,3,41.9,25.6,7.68,0.64,Blackhole
Grid_64,-64.5,43,7,3,23.55,25.6,4.48,0.64,Blackhole
Grid_64,-64.9,51,6,4,26.61,25.6,4.98,0.64,Blackhole
Grid_64,-64.6,60,6,3,46.37,25.6,9.34,0.64,Blackhole
Grid_64,-64.4,50,6,3,34.64,25.6,8.63,0.64,Blackhole
Grid_64,-62.7,44,8,3,42.86,25.6,8.73,0.64,Blackhole
Grid_64,-63.3,53,5,2,38.16,25.6,6.76,0.64,Blackhole
Grid_64,-67.1,50,5,3,28.21,25.6,6.2,0.64,Blackhole
Grid_64,-64.5,50,7,1,22.59,25.6,4.76,0.64,Blackhole
Grid_64,-66.0,46,6,2,26.83,25.6,6.27,0.64,Blackhole
Grid_64,-66.0,42,5,2,25.11,25.6,5.35,0.64,Blackhole
Grid_64,-66.0,50,4,3,30.93,25.6,6.28,0.64,Blackhole
Grid_64,-62.5,56,4,4,23.14,25.6,4.64,0.64,Blackhole
Grid_64,-62.5,55,5,3,38.39,25.6,7.26,0.64,Blackhole
Grid_64,-63.9,48,4,3,29.44,25.6,5.22,0.64,Blackhole
Grid_64,-63.6,52,6,3,39.59,25.6,8.11,0.64,Blackhole
Grid_64,-64.6,46,5,2,32.58,25.6,6.35,0.64,Blackhole
Grid_64,-64.2,49,4,1,34.51,25.6,7.34,0.64,Blackhole
Grid_64,-64.6,56,7,3,35.62,25.6,7.58,0.64,Blackhole
Grid_64,-68.2,54,5,3,26.42,25.6,5.82,0.64,Blackhole
Grid_64,-64.4,56,5,3,31.28,25.6,5.02,0.64,Blackhole
Grid_64,-66.1,55,5,3,27.8,25.6,5.06,0.64,Blackhole
Grid_64,-64.7,42,6,3,35.96,25.6,7.74,0.64,Blackhole
Grid_64,-64.3,51,6,1,39.39,25.6,7.57,0.64,Blackhole
Grid_64,-64.5,46,6,1,38.66,25.6,6.96,0.64,Blackhole
Grid_64,-60.8,45,4,4,40.62,25.6,8.43,0.64,Blackhole
Grid_64,-65.0,52,6,4,34.93,25.6,5.96,0.64,Blackhole
Grid_64,-64.4,57,6,3,50.59,25.6,10.76,0.64,Blackhole
Grid_64,-63.9,44,6,5,36.71,25.6,5.49,0.64,Blackhole
Grid_64,-63.4,38,5,4,39.06,25.6,8.87,0.64,Blackhole
Grid_64,-65.5,50,6,3,30.42,25.6,5.19,0.64,Blackhole
Grid_64,-65.7,51,5,3,43.97,25.6,9.42,0.64,Blackhole
Grid_64,-67.1,52,6,2,35.45,25.6,6.91,0.64,Blackhole
Grid_64,-65.9,55,5,3,22.91,25.6,4.91,0.64,Blackhole
Grid_64,-67.5,60,6,4,41.66,25.6,8.06,0.64,Blackhole
Grid_64,-62.2,59,5,2,48.29,25.6,9.33,0.64,Blackhole
Grid_64,-65.5,49,5,3,33.16,25.6,4.8,0.64,Blackhole
Grid_64,-66.0,57,5,18,78.54,15.36,16.3,0.64,Wormhole
Grid_64,-62.5,49,6,19,86.15,15.36,21.24,0.64,Wormhole
Grid_64,-67.0,53,6,13,75.22,15.36,20.37,0.64,Wormhole
Grid_64,-62.6,49,5,15,80.36,15.36,23.75,0.64,Wormhole
Grid_64,-65.2,46,6,21,78.61,15.36,21.6,0.64,Wormhole
Grid_64,-63.4,65,6,12,77.72,15.36,28.09,0.64,Wormhole
Grid_64,-65.2,48,7,24,77.91,15.36,23.68,0.64,Wormhole
Grid_64,-62.2,52,4,14,88.6,15.36,24.93,0.64,Wormhole
Grid_64,-65.5,55,6,18,82.48,15.36,24.07,0.64,Wormhole
Grid_64,-62.8,57,6,20,82.69,15.36,26.62,0.64,Wormhole
Grid_64,-63.6,46,4,12,77.93,15.36,25.53,0.64,Wormhole
Grid_64,-67.1,50,6,19,78.05,15.36,23.7,0.64,Wormhole
Grid_64,-65.8,52,5,18,78.21,15.36,25.09,0.64,Wormhole
Grid_64,-63.8,53,5,23,90.09,15.36,21.86,0.64,Wormhole
Grid_64,-66.9,53,4,19,84.17,15.36,25.55,0.64,Wormhole
Grid_64,-65.4,58,7,14,84.03,15.36,24.97,0.64,Wormhole
Grid_64,-65.8,45,6,20,87.38,15.36,21.18,0.64,Wormhole
Grid_64,-65.7,50,5,12,80.84,15.36,18.77,0.64,Wormhole
Grid_64,-61.7,59,8,12,84.87,15.36,19.66,0.64,Wormhole
Grid_64,-66.6,31,5,21,77.91,15.36,21.3,0.64,Wormhole
Grid_64,-64.5,53,5,22,83.05,15.36,20.33,0.64,Wormhole
Grid_64,-66.3,51,5,13,83.96,15.36,19.37,0.64,Wormhole
Grid_64,-67.6,57,6,19,80.59,15.36,23.68,0.64,Wormhole
Grid_64,-58.9,54,6,19,88.81,15.36,21.51,0.64,Wormhole
Grid_64,-63.4,52,4,14,80.69,15.36,22.2,0.64,Wormhole
Grid_64,-63.2,43,7,17,82.92,15.36,22.32,0.64,Wormhole
Grid_64,-65.1,52,6,15,71.8,15.36,23.32,0.64,Wormhole
Grid_64,-64.6,48,7,19,79.34,15.36,23.72,0.64,Wormhole
Grid_64,-64.2,50,5,16,84.11,15.36,25.3,0.64,Wormhole
Grid_64,-65.5,53,5,16,84.33,15.36,26.57,0.64,Wormhole
Grid_64,-64.6,45,6,16,80.39,15.36,23.85,0.64,Wormhole
Grid_64,-67.1,58,8,18,76.6,15.36,25.51,0.64,Wormhole
Grid_64,-64.2,52,5,21,82.04,15.36,23.85,0.64,Wormhole
Grid_64,-64.1,52,7,24,87.13,15.36,24.86,0.64,Wormhole
Grid_64,-65.5,45,6,18,80.38,15.36,23.82,0.64,Wormhole
Grid_64,-63.5,46,6,20,81.22,15.36,21.97,0.64,Wormhole
Grid_64,-63.0,45,6,20,86.08,15.36,22.98,0.64,Wormhole
Grid_64,-63.9,46,6,16,89.15,15.36,19.0,0.64,Wormhole
Grid_64,-64.5,53,6,24,83.41,15.36,25.17,0.64,Wormhole
Grid_64,-66.3,48,5,17,85.33,15.36,23.46,0.64,Wormhole
Grid_64,-63.8,50,6,18,78.1,15.36,22.83,0.64,Wormhole
Grid_64,-66.3,56,5,15,88.22,15.36,20.63,0.64,Wormhole
Grid_64,-64.7,44,7,13,77.42,15.36,24.19,0.64,Wormhole
Grid_64,-61.8,60,6,20,83.06,15.36,25.42,0.64,Wormhole
Grid_64,-64.0,45,5,23,83.93,15.36,19.41,0.64,Wormhole
Grid_64,-68.7,52,6,18,77.33,15.36,23.05,0.64,Wormhole
Grid_64,-64.7,51,4,21,87.03,15.36,23.03,0.64,Wormhole
Grid_64,-61.5,54,7,15,81.99,15.36,22.06,0.64,Wormhole
Grid_64,-66.0,38,8,19,79.9,15.36,24.68,0.64,Wormhole
Grid_64,-65.4,55,6,20,86.53,15.36,21.87,0.64,Wormhole
Grid_64,-66.5,47,6,16,81.42,15.36,25.31,0.64,Wormhole
Grid_64,-65.4,49,6,12,77.96,15.36,22.58,0.64,Wormhole
Grid_64,-63.8,57,6,14,81.97,15.36,27.38,0.64,Wormhole
Grid_64,-65.2,53,6,21,87.14,15.36,23.54,0.64,Wormhole
Grid_64,-67.4,55,6,18,86.23,15.36,26.25,0.64,Wormhole
Grid_64,-64.6,44,7,19,87.99,15.36,22.07,0.64,Wormhole
Grid_64,-63.6,54,7,22,93.32,15.36,25.69,0.64,Wormhole
Grid_64,-65.9,47,4,20,77.66,15.36,19.38,0.64,Wormhole
Grid_64,-67.0,41,7,21,78.63,15.36,22.25,0.64,Wormhole
Grid_64,-63.1,48,7,22,84.53,15.36,21.13,0.64,Wormhole
Grid_64,-66.4,44,6,24,88.02,15.36,18.91,0.64,Wormhole
Grid_64,-65.3,49,6,16,83.48,15.36,22.19,0.64,Wormhole
Grid_64,-63.7,57,6,16,88.3,15.36,27.15,0.64,Wormhole
Grid_64,-67.8,47,7,15,83.1,15.36,21.74,0.64,Wormhole
Grid_64,-64.6,51,6,19,84.34,15.36,25.54,0.64,Wormhole
Grid_64,-60.8,52,4,19,76.8,15.36,22.17,0.64,Wormhole
Grid_64,-65.0,53,6,15,84.76,15.36,21.68,0.64,Wormhole
Grid_64,-66.0,44,7,21,83.45,15.36,19.55,0.64,Wormhole
Grid_64,-65.4,59,6,13,84.39,15.36,26.15,0.64,Wormhole
Grid_64,-66.6,59,4,17,84.66,15.36,29.34,0.64,Wormhole
Grid_64,-66.3,48,6,24,81.29,15.36,22.9,0.64,Wormhole
Grid_64,-63.3,51,7,12,80.5,15.36,26.44,0.64,Wormhole
Grid_64,-65.1,50,7,20,75.04,15.36,19.38,0.64,Wormhole
Grid_64,-66.3,41,6,16,86.71,15.36,24.21,0.64,Wormhole
Grid_64,-63.4,55,6,13,83.94,15.36,24.21,0.64,Wormhole
Grid_64,-64.8,59,7,19,84.02,15.36,24.61,0.64,Wormhole
Grid_64,-68.6,52,4,13,83.05,15.36,26.95,0.64,Wormhole
Grid_64,-66.7,58,6,19,90.3,15.36,26.59,0.64,Wormhole
Grid_64,-62.7,58,7,13,85.03,15.36,22.48,0.64,Wormhole
Grid_64,-63.6,48,5,22,83.69,15.36,25.72,0.64,Wormhole
Grid_64,-62.8,45,4,14,79.64,15.36,21.88,0.64,Wormhole
Grid_64,-65.6,46,5,14,87.43,15.36,26.11,0.64,Wormhole
Grid_64,-65.1,53,6,23,82.02,15.36,26.49,0.64,Wormhole
Grid_64,-63.7,48,5,18,87.18,15.36,20.99,0.64,Wormhole
Grid_64,-64.6,46,6,16,89.67,15.36,21.82,0.64,Wormhole
Grid_64,-63.8,58,6,20,82.29,15.36,23.46,0.64,Wormhole
Grid_64,-66.1,53,7,14,81.35,15.36,22.19,0.64,Wormhole
Grid_64,-64.2,53,7,21,90.45,15.36,24.43,0.64,Wormhole
Grid_64,-61.4,51,3,17,76.38,15.36,25.24,0.64,Wormhole
Grid_64,-66.2,47,5,21,83.73,15.36,20.34,0.64,Wormhole
Grid_64,-64.3,56,7,13,75.03,15.36,21.58,0.64,Wormhole
Grid_64,-66.8,45,5,21,81.81,15.36,19.18,0.64,Wormhole
Grid_64,-68.3,46,6,21,80.28,15.36,20.18,0.64,Wormhole
Grid_64,-65.4,49,6,19,89.02,15.36,24.4,0.64,Wormhole
Grid_64,-62.7,51,5,22,84.84,15.36,26.01,0.64,Wormhole
Grid_64,-64.2,47,6,22,85.56,15.36,25.74,0.64,Wormhole
Grid_64,-63.4,55,7,16,81.67,15.36,24.13,0.64,Wormhole
Grid_64,-65.1,44,8,14,85.25,15.36,23.15,0.64,Wormhole
Grid_64,-66.0,48,7,13,86.07,15.36,25.15,0.64,Wormhole
Grid_64,-62.4,53,7,17,75.68,15.36,20.28,0.64,Wormhole
Grid_64,-63.4,55,7,17,82.72,15.36,22.05,0.64,Wormhole
Grid_64,-68.2,60,5,13,74.15,15.36,21.02,0.64,Wormhole
Grid_64,-63.3,48,7,16,79.17,15.36,24.78,0.64,Wormhole
Grid_64,-60.9,45,5,13,83.74,15.36,21.27,0.64,Wormhole
Grid_64,-65.8,49,6,22,79.68,15.36,22.58,0.64,Wormhole
Grid_64,-64.9,47,7,13,83.94,15.36,25.54,0.64,Wormhole
Grid_64,-64.3,51,6,16,86.21,15.36,23.24,0.64,Wormhole
Grid_64,-65.5,47,5,18,82.84,15.36,22.74,0.64,Wormhole
Grid_64,-65.3,47,5,18,81.76,15.36,23.68,0.64,Wormhole
Grid_64,-64.4,42,7,18,81.53,15.36,21.08,0.64,Wormhole
Grid_64,-64.8,49,7,14,79.03,15.36,22.57,0.64,Wormhole
Grid_64,-64.3,56,6,16,87.88,15.36,19.66,0.64,Wormhole
Grid_64,-63.7,54,5,13,86.35,15.36,21.64,0.64,Wormhole
Grid_64,-66.6,46,6,22,79.2,15.36,26.4,0.64,Wormhole
Grid_64,-62.2,44,6,18,83.93,15.36,24.48,0.64,Wormhole
Grid_64,-65.8,54,7,17,84.43,15.36,24.35,0.64,Wormhole
Grid_64,-63.6,52,5,17,84.65,15.36,25.91,0.64,Wormhole
Grid_64,-68.3,49,5,24,78.57,15.36,22.89,0.64,Wormhole
Grid_64,-64.1,45,5,22,76.16,15.36,21.41,0.64,Wormhole
Grid_64,-64.7,53,6,15,89.69,15.36,18.61,0.64,Wormhole
Grid_64,-62.6,51,5,16,81.89,15.36,20.79,0.64,Wormhole
Grid_64,-64.8,46,4,14,92.26,15.36,26.01,0.64,Wormhole
Grid_64,-64.9,51,6,12,83.81,15.36,24.47,0.64,Wormhole
Grid_64,-65.9,55,5,24,87.9,15.36,21.02,0.64,Wormhole
Grid_64,-63.4,50,7,22,80.77,15.36,24.2,0.64,Wormhole
Grid_64,-63.1,47,5,20,85.68,15.36,23.79,0.64,Wormhole
Grid_64,-63.4,52,5,12,80.72,15.36,21.22,0.64,Wormhole
Grid_64,-68.1,50,6,20,79.9,15.36,25.78,0.64,Wormhole
Grid_64,-63.2,45,6,21,81.7,15.36,18.3,0.64,Wormhole
Grid_64,-65.4,46,4,24,79.43,15.36,23.84,0.64,Wormhole
Grid_64,-65.1,52,7,17,77.24,15.36,24.9,0.64,Wormhole
Grid_64,-66.0,52,6,22,73.93,15.36,24.15,0.64,Wormhole
Grid_64,-65.0,46,5,16,88.32,15.36,21.53,0.64,Wormhole
Grid_64,-60.5,48,6,12,79.72,15.36,24.88,0.64,Wormhole
Grid_64,-63.9,45,6,21,83.69,15.36,22.69,0.64,Wormhole
Grid_64,-65.4,53,6,14,83.42,15.36,27.12,0.64,Wormhole
Grid_64,-67.8,60,5,19,85.58,15.36,28.45,0.64,Wormhole
Grid_64,-65.9,48,7,23,87.46,15.36,22.42,0.64,Wormhole
Grid_64,-64.6,46,7,12,87.68,15.36,24.93,0.64,Wormhole
Grid_64,-64.7,58,6,15,84.19,15.36,24.45,0.64,Wormhole
Grid_64,-66.0,43,5,17,78.73,15.36,23.67,0.64,Wormhole
Grid_64,-65.5,52,5,24,91.01,15.36,23.79,0.64,Wormhole
Grid_64,-64.4,46,6,22,77.08,15.36,25.41,0.64,Wormhole
Grid_64,-66.2,52,5,17,85.72,15.36,19.25,0.64,Wormhole
Grid_64,-67.2,41,6,24,89.24,15.36,23.64,0.64,Wormhole
Grid_64,-66.9,56,7,21,84.15,15.36,25.45,0.64,Wormhole
Grid_64,-63.7,48,6,16,83.0,15.36,23.3,0.64,Wormhole
Grid_64,-63.9,50,8,20,88.68,15.36,26.23,0.64,Wormhole
